    #, H, K, L,  Seconds,  Monitor, Detector,     dead,       i1,       i2,       i3,       i4,   normlz,    Foils,     TEMP,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,  keith_I,  keith_V,    CTEMP,    Timer,  tempsec,     pd17,     pd18, agi34410,  agidaq1,  agidaq2,  agidaq3,  agidaq4,   CTEMPB
 1268, 0.0000000, -0.0000000, 3.9850004,   0.5000,  0.26587,        0,        0,  0.00053,        0,        0,        0, 31823419,     1000,        0,        0,     6446,  3422098,    11115,  3544704,    21361,        0,  3331819,    36789,     1065,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1269, 0.0000000, 0.0000007, 3.9866662,   0.5000,   0.2665,        0,        0,  0.00053,        0,        0,        0, 37463094,      100,        0,        0,     1581,   804880,     2375,   844488,     4543,        0,   782211,     8899,      228,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1270, 0.0000000, 0.0000007, 3.9883331,   0.5000,  0.26499,        0,        0,  0.00053,        0,        0,        0, 50485181,      100,        0,        0,     2021,  1059461,     2373,  1131582,     4749,        0,  1028983,    11305,      183,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1271, 0.0000000, 0.0000007, 3.9899998,   0.5000,  0.26526,        0,        0,  0.00053,        0,        0,        0, 75671682,      100,        0,        0,     2863,  1552933,     2480,  1697844,     4955,        0,  1497680,    15438,      227,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1272, 0.0000000, 0.0000007, 3.9916663,   0.5000,  0.26153,        0,        0,  0.00054,        0,        0,        0, 1.3969808e+08,      100,        0,        0,     4366,  2894853,     2926,  3090328,     5252,        0,  2582164,    23128,      259,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1273, 0.0000000, -0.0000000, 3.9933339,   0.5000,  0.26639,        0,        0,  0.00054,        0,        0,        0, 4.7159207e+09,      110,        0,        0,      434,  2445870,      107,  2449553,      199,        0,  2325571,     2382,        7,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1274, 0.0000000, -0.0000000, 3.9950001,   0.5000,   0.2618,        0,        0,  0.00055,        0,        0,        0, 1.7227335e+10,        1,        0,        0,       37,    89229,        2,    89285,        4,        0,    89068,      198,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1275, 0.0000000, -0.0000000, 3.9966661,   0.5000,  0.26145,        0,        0,  0.00053,        0,        0,        0, 1.551528e+09,     1110,        0,        0,     4016,   330898,       36,   331371,       67,        0,   330337,    17811,       12,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1276, 0.0000000, 0.0000007, 3.9983332,   0.5000,  0.26419,        0,        0,  0.00055,        0,        0,        0, 41559711,      100,        0,        0,    51750,   888860,     2979,   928713,     5062,        0,   853722,   195831,      276,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1277, 0.0000000, 0.0000007, 4.0016668,   0.5000,  0.26646,        0,        0,  0.00053,        0,        0,        0,  6569061,        0,        0,        0,     4363,  1162146,    31185,  1750392,    56494,        0,   853084,    53857,     2642,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1278, 0.0000000, -0.0000000, 4.0033334,   0.5000,  0.26497,        0,        0,  0.00053,        0,        0,        0, 4492508.6,        0,        0,        0,     2947,   692067,    28714,  1190380,    54270,        0,   620554,    37158,     2571,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1279, 0.0000000, 0.0000007, 4.0049998,   0.5000,  0.26602,        0,        0,  0.00054,        0,        0,        0,  3413296,        0,        0,        0,     2423,   554525,    27178,   908005,    52375,        0,   532310,    29889,     2445,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1280, 0.0000000, 0.0000007, 4.0066673,   0.5000,  0.26656,        0,        0,  0.00054,        0,        0,        0, 2951793.2,        0,        0,        0,     2551,   517510,    26311,   786830,    50834,        0,   509611,    26581,     2388,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1281, 0.0000000, -0.0000000, 4.0083333,   0.5000,  0.26757,        0,        0,  0.00053,        0,        0,        0, 2771364.5,        0,        0,        0,     2767,   520050,    25341,   741534,    49108,        0,   518205,    25521,     2461,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1282, 0.0000000, -0.0000000, 4.0100004,   0.5000,  0.26533,        0,        0,  0.00052,        0,        0,        0, 2768669.2,        0,        0,        0,     3059,   540290,    24819,   734611,    47846,        0,   540739,    25625,     2219,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1283, 0.0000000, 0.0000007, 4.0116660,   0.5000,  0.26369,        0,        0,  0.00053,        0,        0,        0,  2795946,        0,        0,        0,     3407,   560430,    24131,   737263,    45799,        0,   561064,    25907,     2164,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
